6 Beskattningsregler och skattekontroll ;Innehållet//NN|NEU|SIN|DEF|NOM//nsubj//4 i//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 bygger//VB|PRS|AKT//ROOT//4 i//PP//case//7 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 delar//NN|UTR|PLU|IND|NOM//obl//4 på//PP//case//10 Riksskatteverkets//PM|GEN//nmod:poss//10 Handledning//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//12 punktskatter//NN|UTR|PLU|IND|NOM//nmod//10 1997//RG|NOM//nummod//12 .//MAD//punct//4
6 Beskattningsregler och skattekontroll ;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//14 har//VB|PRS|AKT//aux//19 i//PP//mark//19 direktiv//NN|NEU|PLU|IND|NOM//fixed//15 i//PP//advmod//19 stället//NN|NEU|SIN|DEF|NOM//fixed//17 angetts//VB|SUP|SFO//conj//8 minimiskattesatser//NN|UTR|PLU|IND|NOM//obj//19 ,//MID//punct//20 dvs.//AB|AN//advmod//23 skattesatser//NN|UTR|PLU|IND|NOM//appos//20 som//HP|-|-|-//nsubj:pass//27 inte//AB//advmod//27 får//VB|PRS|AKT//aux//27 underskridas//VB|INF|SFO//acl:relcl//23 .//MAD//punct//8
6 Beskattningsregler och skattekontroll ;Skattebaserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 och//KN//cc//2 skattesatserna//NN|UTR|PLU|DEF|NOM//conj//0 på//PP//case//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 typer//NN|UTR|PLU|IND|NOM//nmod//2 av//PP//case//7 alkoholvaror//NN|UTR|PLU|IND|NOM//nmod//5 regleras//VB|PRS|SFO//ROOT//8 i//PP//case//11 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//11 direktiv//NN|NEU|SIN|IND|NOM//amod//12 92/83//RG|NOM//obl//8 ///MID//cc//14 EEG//NN|AN//conj//12 av//PP//case//18 den//DT|UTR|SIN|DEF//det//18 19//RG|NOM//nummod//18 oktober//NN|UTR|SIN|IND|NOM//obl//8 1992//RG|NOM//nummod//18 om//PP//case//21 harmonisering//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//23 strukturerna//NN|UTR|PLU|DEF|NOM//nmod//21 för//PP//case//25 punktskatter//NN|UTR|PLU|IND|NOM//nmod//23 på//PP//case//27 alkohol//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//29 alkoholdrycker//NN|UTR|PLU|IND|NOM//conj//27 och//KN//cc//33 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 direktiv//NN|NEU|PLU|IND|NOM//amod//33 92/84//RG|NOM//conj//27 ///MID//cc//35 EEG//NN|AN//conj//27 av//PP//case//39 den//DT|UTR|SIN|DEF//det//39 19//RG|NOM//nummod//39 oktober//NN|UTR|SIN|IND|NOM//nmod//23 1992//RG|NOM//nummod//39 om//PP//case//42 tillnärmning//NN|UTR|SIN|IND|NOM//nmod//21 av//PP//case//44 punktskattesatserna//NN|UTR|PLU|DEF|NOM//nmod//42 på//PP//case//46 alkohol//NN|UTR|SIN|IND|NOM//nmod//44 och//KN//cc//48 alkoholdrycker//NN|UTR|PLU|IND|NOM//conj//46 .//MAD//punct//8
6 Beskattningsregler och skattekontroll ;För//PP//case//1 punktskatter//NN|UTR|PLU|IND|NOM//obl//8 på//PP//case//3 alkohol-//NN|UTR|-|-|SMS//nmod//1 och//KN//cc//5 tobaksvaror//NN|UTR|PLU|IND|NOM//conj//3 samt//KN//cc//7 mineraloljeprodukter//NN|UTR|PLU|IND|NOM//conj//3 har//VB|PRS|AKT//aux//11 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 förfaranderegler//NN|UTR|PLU|IND|NOM//nsubj:pass//11 införts//VB|SUP|SFO//ROOT//11 genom//PP//case//14 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//14 direktiv//NN|NEU|SIN|IND|NOM//obl//11 92/12//RG|NOM//obj//11 ///MID//cc//17 EEG//NN|AN//nmod//15 av//PP//case//21 den//DT|UTR|SIN|DEF//det//21 25//RG|NOM//nummod//21 februari//NN|UTR|SIN|IND|NOM//obl//11 1992//RG|NOM//nummod//21 om//PP//case//25 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 regler//NN|UTR|PLU|IND|NOM//obl//11 för//PP//case//28 punktskattepliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 varor//NN|UTR|PLU|IND|NOM//nmod//25 och//KN//cc//31 om//PP//case//31 innehav//NN|NEU|SIN|IND|NOM//conj//28 ,//MID//punct//33 flyttning//NN|UTR|SIN|IND|NOM//conj//31 och//KN//cc//35 övervakning//NN|UTR|SIN|IND|NOM//conj//31 av//PP//case//38 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//38 varor//NN|UTR|PLU|IND|NOM//nmod//35 ,//MID//punct//43 alltså//AB//advmod//43 det//DT|NEU|SIN|DEF//det//43 s.k.//AB|AN//amod//43 cirkulationsdirektivet//NN|NEU|SIN|DEF|NOM//obl//11 .//MAD//punct//11
6 Beskattningsregler och skattekontroll ;I//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 ovan//AB//advmod//3 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//4 EG-direktiven//NN|NEU|PLU|DEF|NOM//obl//5 uppställs//VB|PRS|SFO//ROOT//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 regler//NN|UTR|PLU|IND|NOM//nsubj:pass//5 för//PP//case//9 handel//NN|UTR|SIN|IND|NOM//obl//5 mellan//PP//case//11 EG-länder//NN|NEU|PLU|IND|NOM//nmod//9 respektive//AB//cc//13 handel//NN|UTR|SIN|IND|NOM//conj//11 mellan//PP//case//15 EG-land//NN|NEU|SIN|IND|NOM//nmod//13 och//KN//cc//18 tredje//RO|NOM//amod//18 land//NN|NEU|SIN|IND|NOM//conj//15 .//MAD//punct//5
6 Beskattningsregler och skattekontroll ;Direktivens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//7 i//PP//case//5 nu//AB//advmod//4 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 delar//NN|UTR|PLU|IND|NOM//nsubj:pass//7 har//VB|PRS|AKT//aux//7 införlivats//VB|SUP|SFO//ROOT//7 med//PP//case//10 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//10 lagstiftning//NN|UTR|SIN|IND|NOM//obl//7 genom//PP//case//12 lagen//NN|UTR|SIN|DEF|NOM//nmod//10 om//PP//case//14 alkoholskatt//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//7
6 Beskattningsregler och skattekontroll ;6.2.2//RG|NOM//parataxis//7 Något//PN|NEU|SIN|IND|SUB/OBJ//nsubj//16 om//PP//fixed//16 lagen//NN|UTR|SIN|DEF|NOM//obl//16 om//PP//case//21 alkoholskatt//NN|UTR|SIN|IND|NOM//nmod//19
6 Beskattningsregler och skattekontroll ;Skattepliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 varor//NN|UTR|PLU|IND|NOM//ROOT//1
6 Beskattningsregler och skattekontroll ;Enligt//PP//case//2 1//RG|NOM//nummod//2 §//NN|AN//nmod//4 första//RO|NOM//amod//4 stycket//NN|NEU|SIN|DEF|NOM//obl//10 lagen//NN|UTR|SIN|DEF|NOM//nmod//4 om//PP//case//7 alkoholskatt//NN|UTR|SIN|IND|NOM//nmod//5 skall//VB|PRS|AKT//aux//10 alkoholskatt//NN|UTR|SIN|IND|NOM//nsubj:pass//10 betalas//VB|INF|SFO//ROOT//10 för//PP//case//14 –//RG|NOM//punct//14 förutom//PP//case//14 öl//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//16 vin//NN|NEU|SIN|IND|NOM//conj//14 och//KN//cc//20 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 jästa//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 drycker//NN|UTR|PLU|IND|NOM//conj//14 samt//KN//cc//22 mellanklassprodukter//NN|UTR|PLU|IND|NOM//conj//14 –//RG|NOM//punct//22 etylalkohol//NN|UTR|SIN|IND|NOM//conj//14 som//HP|-|-|-//nsubj:pass//26 tillverkas//VB|PRS|SFO//acl:relcl//24 här//AB//advmod//26 i//PP//case//29 landet//NN|NEU|SIN|DEF|NOM//obl//26 ,//MID//punct//14 som//HP|-|-|-//nsubj:pass//32 förs//VB|PRS|SFO//acl:relcl//14 in//PL//compound:prt//32 eller//KN//cc//35 tas//VB|PRS|SFO//conj//32 emot//PL//compound:prt//35 från//PP//case//40 ett//DT|NEU|SIN|IND//det//40 annat//JJ|POS|NEU|SIN|IND|NOM//amod//40 EG-land//NN|NEU|SIN|IND|NOM//obl//35 eller//KN//cc//43 som//HP|-|-|-//nsubj:pass//43 importeras//VB|PRS|SFO//conj//14 från//PP//case//46 tredje//RO|NOM//amod//46 land//NN|NEU|SIN|IND|NOM//obl//43 .//MAD//punct//10
6 Beskattningsregler och skattekontroll ;De//DT|UTR/NEU|PLU|DEF//det//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 kategorierna//NN|UTR|PLU|DEF|NOM//nsubj:pass//6 av//PP//case//5 skattepliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 produkter//NN|UTR|PLU|IND|NOM//nmod//2 definieras//VB|PRS|SFO//ROOT//6 i//PP//case//12 2–6//RG|NOM//nummod//9 §//NN|AN//nmod//10 §//NN|AN//nmod//12 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//12 lag//NN|UTR|SIN|IND|NOM//obl//6 (//PAD//punct//12 av//PP//case//17 vilka//HD|UTR/NEU|PLU|IND//det//17 6//RG|NOM//nummod//17 §//NN|AN//appos//12 gäller//VB|PRS|AKT//conj//6 etylalkohol//NN|UTR|SIN|IND|NOM//obj//18 )//PAD//punct//6 och//KN//cc//22 grundar//VB|PRS|AKT//conj//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//22 på//PP//case//27 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//26 direktiv//NN|NEU|SIN|IND|NOM//amod//27 92/83//RG|NOM//obl//22 ///MID//cc//29 EEG//NN|AN//conj//27 (//PAD//punct//22 se//VB|IMP|AKT//parataxis//22 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 avsnitt//NN|NEU|SIN|IND|NOM//obj//31 )//PAD//punct//22 .//MAD//punct//6
6 Beskattningsregler och skattekontroll ;Det//DT|NEU|SIN|DEF//det//2 skattepliktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 området//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 anges//VB|PRS|SFO//ROOT//3 i//PP//case//5 lagen//NN|UTR|SIN|DEF|NOM//obl//3 om//PP//case//7 alkoholskatt//NN|UTR|SIN|IND|NOM//obl//3 (//PAD//punct//7 i//PP//mark//14 enlighet//NN|UTR|SIN|IND|NOM//fixed//9 med//PP//fixed//9 vad//HP|NEU|SIN|IND//dislocated//14 som//HP|-|-|-//nsubj:pass//14 anges//VB|PRS|SFO//acl:relcl//7 i//PP//case//16 direktivet//NN|NEU|SIN|DEF|NOM//obl//14 )//PAD//punct//7 med//PP//case//22 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//18 i//PP//fixed//18 de//DT|UTR/NEU|PLU|DEF//det//22 tulltaxenummer//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//25 är//VB|PRS|AKT//cop//25 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//22 i//PP//case//29 den//DT|UTR|SIN|DEF//det//29 kombinerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//29 nomenklaturen//NN|UTR|SIN|DEF|NOM//obl//25 (//PAD//punct//22 KN//PM|NOM//appos//22 )//PAD//punct//22 enligt//PP//case//35 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 förordning//NN|UTR|SIN|IND|NOM//nmod//36 EEG//PM|NOM//conj//22 nr//NN|AN//nmod//38 2658/87//RG|NOM//appos//22 av//PP//case//42 den//DT|UTR|SIN|DEF//det//42 23//RG|NOM//nummod//42 juli//NN|UTR|SIN|IND|NOM//nmod//38 1987//RG|NOM//nummod//42 om//PP//case//45 tulltaxe-//NN|NEU|-|-|SMS//nmod//42 och//KN//cc//47 statistiknomenklaturen//NN|UTR|SIN|DEF|NOM//conj//45 och//KN//cc//51 om//PP//case//51 Gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 tulltaxan//NN|UTR|SIN|DEF|NOM//conj//45 .//MAD//punct//22
6 Beskattningsregler och skattekontroll ;Se//VB|IMP|AKT//parataxis//22 beträffande//PP//compound:prt//53 bl.a.//AB|AN//advmod//57 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 tullbegrepp//NN|NEU|PLU|IND|NOM//obl//53 avsnitt//NN|NEU|SIN|IND|NOM//nmod//59 4.2//RG|NOM//nmod//57 .//MID//punct//3
6 Beskattningsregler och skattekontroll ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 kan//VB|PRS|AKT//aux//63 nämnas//VB|INF|SFO//parataxis//3 att//SN//mark//73 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//73 om//PP//case//67 uttag//NN|NEU|SIN|IND|NOM//nmod//65 av//PP//case//69 tull//NN|UTR|SIN|IND|NOM//nmod//67 i//PP//case//72 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 avseenden//NN|NEU|PLU|IND|NOM//nmod//67 avviker//VB|PRS|AKT//advcl//63 från//PP//case//75 reglerna//NN|UTR|PLU|DEF|NOM//obl//73 om//PP//case//77 uttag//NN|NEU|SIN|IND|NOM//nmod//75 av//PP//case//79 punktskatt//NN|UTR|SIN|IND|NOM//nmod//77 .//MAD//punct//63
6 Beskattningsregler och skattekontroll ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 kan//VB|PRS|AKT//aux//2 noteras//VB|INF|SFO//ROOT//2 att//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 i//PP//case//6 lagen//NN|UTR|SIN|DEF|NOM//nmod//4 om//PP//mark//10 alkoholskatt//NN|UTR|SIN|IND|NOM//nsubj:pass//10 inte//AB//advmod//10 anges//VB|PRS|SFO//ccomp//2 att//SN//mark//17 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//13 hänvisningar//NN|UTR|PLU|IND|NOM//nsubj//17 till//PP//case//15 KN-nr//NN|UTR|SIN|IND|NOM//nmod//13 skall//VB|PRS|AKT//aux//17 avse//VB|INF|AKT//ccomp//10 någon//DT|UTR|SIN|IND//det//20 viss//JJ|POS|UTR|SIN|IND|NOM//amod//20 version//NN|UTR|SIN|IND|NOM//obj//17 av//PP//case//23 kombinerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//23 nomenklaturen//NN|UTR|SIN|DEF|NOM//nmod//20 (//PAD//punct//17 jämför//VB|PRS|AKT//appos//17 artikel//NN|UTR|SIN|IND|NOM//nmod//27 26//RG|NOM//obj//25 i//PP//case//30 direktiv//NN|NEU|PLU|IND|NOM//amod//30 92/83//RG|NOM//obl//25 ///MID//cc//32 EEG//NN|AN//conj//30 vari//HA//advmod//34 anges//VB|PRS|SFO//advcl//17 att//SN//mark//43 i//PP//case//37 direktivet//NN|NEU|SIN|DEF|NOM//obl//43 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 hänvisningar//NN|UTR|PLU|IND|NOM//nmod//37 till//PP//case//41 KN-nr//NN|UTR|SIN|IND|NOM//nmod//39 skall//VB|PRS|AKT//aux//43 avse//VB|INF|AKT//advcl//34 den//DT|UTR|SIN|DEF//det//45 version//NN|UTR|SIN|IND|NOM//obj//43 av//PP//case//49 den//DT|UTR|SIN|DEF//det//49 kombinerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//49 nomenklaturen//NN|UTR|SIN|DEF|NOM//nmod//45 som//HP|-|-|-//nsubj//51 är//VB|PRS|AKT//cop//53 i//PP//case//53 kraft//NN|UTR|SIN|IND|NOM//obl//43 när//HA//mark//56 direktivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//56 antas//VB|PRS|SFO//advcl//43 )//PAD//punct//17 .//MAD//punct//2
6 Beskattningsregler och skattekontroll ;Denna//DT|UTR|SIN|DEF//det//60 omständighet//NN|UTR|SIN|IND|NOM//nsubj//68 har//VB|PRS|AKT//aux//68 vid//PP//advmod//68 i//PP//case//67 vart//DT|NEU|SIN|IND//advmod//67 fall//NN|NEU|SIN|IND|NOM//fixed//64 något//DT|NEU|SIN|IND//det//67 tillfälle//NN|NEU|SIN|IND|NOM//obl//68 föranlett//VB|SUP|AKT//conj//2 problem//NN|NEU|PLU|IND|NOM//obj//68 för//PP//case//72 tillämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 myndighet//NN|UTR|SIN|IND|NOM//obl//68 .//MAD//punct//2
6 Beskattningsregler och skattekontroll ;Förutom//PP//case//1 hänvisningen//NN|UTR|SIN|DEF|NOM//obl//4 till//PP//case//3 KN-nr//NN|UTR|SIN|IND|NOM//nmod//1 innehåller//VB|PRS|AKT//ROOT//4 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//4 av//PP//case//7 definitionerna//NN|UTR|PLU|DEF|NOM//nmod//5 i//PP//case//9 lagen//NN|UTR|SIN|DEF|NOM//nmod//7 om//PP//case//11 alkoholskatt//NN|UTR|SIN|IND|NOM//obl//4 ,//MID//punct//19 i//PP//case//19 enlighet//NN|UTR|SIN|IND|NOM//fixed//13 med//PP//fixed//13 de//DT|UTR/NEU|PLU|DEF//det//19 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 EG-rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 reglerna//NN|UTR|PLU|DEF|NOM//conj//11 ,//MID//punct//19 någon//PN|UTR|SIN|IND|SUB/OBJ//conj//11 eller//KN//cc//25 några//DT|UTR/NEU|PLU|IND//det//25 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 förutsättningar//NN|UTR|PLU|IND|NOM//conj//11 som//HP|-|-|-//nsubj:pass//29 skall//VB|PRS|AKT//aux//29 vara//VB|INF|AKT//cop//29 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//25 innan//SN//mark//33 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//33 kan//VB|PRS|AKT//aux//33 fastställas//VB|INF|SFO//advcl//29 enligt//PP//mark//39 vilken//HD|UTR|SIN|IND//det//36 kategori//NN|UTR|SIN|IND|NOM//obl//39 varan//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 skall//VB|PRS|AKT//aux//39 beskattas//VB|INF|SFO//advcl//33 .//MAD//punct//4
6 Beskattningsregler och skattekontroll ;För//PP//case//1 var//PN|UTR|SIN|IND|SUB/OBJ//obl//6 och//KN//fixed//1 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//1 av//PP//case//5 kategorierna//NN|UTR|PLU|DEF|NOM//nmod//1 gäller//VB|PRS|AKT//ROOT//6 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 skattesatser//NN|UTR|PLU|IND|NOM//obj//6 .//MID//punct//6
6 Beskattningsregler och skattekontroll ;Även//AB//advmod//11 tekniken//NN|UTR|SIN|DEF|NOM//appos//6 för//PP//mark//16 hur//HA//advmod//16 skatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 skall//VB|PRS|AKT//aux//16 beräknas//VB|INF|SFO//acl//11 skiljer//VB|PRS|AKT//xcomp//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//17 något//PN|NEU|SIN|IND|SUB/OBJ//obj//17 mellan//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 kategorierna//NN|UTR|PLU|DEF|NOM//nmod//19 .//MAD//punct//6
6 Beskattningsregler och skattekontroll ;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//11 i//PP//case//3 6//RG|NOM//nummod//3 §//NN|AN//nmod//0 lagen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//6 alkoholskatt//NN|UTR|SIN|IND|NOM//nmod//4 ,//MID//punct//6 om//PP//case//9 etylalkohol//NN|UTR|SIN|IND|NOM//nmod//6 ,//MID//punct//0 grundar//VB|PRS|AKT//ROOT//11 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//11 på//PP//case//15 artikel//NN|UTR|SIN|IND|NOM//nmod//15 20//RG|NOM//obl//11 i//PP//case//18 direktiv//NN|NEU|PLU|IND|NOM//amod//18 92/83//RG|NOM//obl//11 ///MID//cc//20 EEG//NN|AN//conj//18 .//MAD//punct//11
6 Beskattningsregler och skattekontroll ;"I//PP//case//23 förarbetena//NN|NEU|PLU|DEF|NOM//obl//26 till//PP//case//25 lagen//NN|UTR|SIN|DEF|NOM//nmod//23 anges//VB|PRS|SFO//conj//11 artikeln//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 med//PP//case//29 begreppet//NN|NEU|SIN|DEF|NOM//nmod//27 ""//PAD//punct//31 etylalkohol//NN|UTR|SIN|IND|NOM//conj//29 ""//PAD//punct//31 avse//VB|INF|AKT//advcl//26 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//33 .//MAD//punct//26"
6 Beskattningsregler och skattekontroll ;"A.//PM|NOM//nmod//1 Produkter//NN|UTR|PLU|IND|NOM//nsubj//87 med//PP//case//7 en//DT|UTR|SIN|IND//det//7 alkoholstyrka//NN|UTR|SIN|IND|NOM//amod//7 överstigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 1,2//RG|NOM//nummod//7 volymprocent//NN|UTR|PLU|IND|NOM//nmod//1 och//KN//cc//10 som//HP|-|-|-//nsubj:pass//10 hänförs//VB|PRS|SFO//conj//1 till//PP//case//13 KN-nr//NN|UTR|SIN|IND|NOM//nmod//13 2207//RG|NOM//obl//10 (//PAD//punct//16 odenaturerad//PC|PRF|UTR|SIN|IND|NOM//amod//16 etylalkohol//NN|UTR|SIN|IND|NOM//obl:agent//10 med//PP//case//19 en//DT|UTR|SIN|IND//det//19 alkoholhalt//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//23 minst//AB|SUV//advmod//22 80//RG|NOM//nummod//23 volymprocent//NN|UTR|PLU|IND|NOM//nmod//19 ;//MID//punct//16"
6 Beskattningsregler och skattekontroll ;"etylalkohol//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//28 annan//JJ|POS|UTR|SIN|IND|NOM//amod//28 sprit//NN|UTR|SIN|IND|NOM//conj//25 ,//MID//punct//30 denaturerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//25 ,//MID//punct//33 oavsett//PP//case//33 alkoholhalt//NN|UTR|SIN|IND|NOM//conj//25 )//PAD//punct//25 och//KN//cc//36 2208//RG|NOM//conj//1 (//PAD//punct//39 odenaturerad//PC|PRF|UTR|SIN|IND|NOM//amod//39 etylalkohol//NN|UTR|SIN|IND|NOM//nmod//36 med//PP//case//42 en//DT|UTR|SIN|IND//det//42 alkoholhalt//NN|UTR|SIN|IND|NOM//nmod//39 av//PP//case//47 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//46 än//KN//fixed//44 80//RG|NOM//nummod//47 volymprocent//NN|UTR|PLU|IND|NOM//nmod//42 ;//MID//punct//39"
6 Beskattningsregler och skattekontroll ;"sprit//NN|UTR|SIN|IND|NOM//conj//1 ,//MID//punct//51 likör//NN|UTR|SIN|IND|NOM//conj//49 och//KN//cc//54 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 spritdrycker//NN|UTR|PLU|IND|NOM//conj//49 ;//MID//punct//49"
6 Beskattningsregler och skattekontroll ;sammansatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 alkoholhaltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 beredningar//NN|UTR|PLU|IND|NOM//conj//49 av//PP//case//61 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//61 slag//NN|NEU|PLU|IND|NOM//nmod//58 som//HP|-|-|-//nsubj:pass//63 används//VB|PRS|SFO//acl:relcl//58 för//PP//case//65 framställningar//NN|UTR|PLU|IND|NOM//obl//63 av//PP//case//67 drycker//NN|UTR|PLU|IND|NOM//nmod//65 )//PAD//punct//49 ,//MID//punct//73 även//AB//mark//73 om//SN//fixed//70 alkoholen//NN|UTR|SIN|DEF|NOM//nsubj//73 ingår//VB|PRS|AKT//conj//1 i//PP//case//76 en//DT|UTR|SIN|IND//det//76 vara//NN|UTR|SIN|IND|NOM//obl//73 som//HP|-|-|-//nsubj:pass//78 hänförs//VB|PRS|SFO//acl:relcl//76 till//PP//case//83 ett//DT|NEU|SIN|IND//det//82 annat//JJ|POS|NEU|SIN|IND|NOM//amod//82 KN//PM|GEN//nmod//83 kapitel//NN|NEU|SIN|IND|NOM//obl//78 .//MAD//punct//1 ”//PM|NOM//discourse//87
6 Beskattningsregler och skattekontroll ;Sålunda//AB//advmod//87 innefattar//VB|PRS|AKT//ROOT//87 denna//DT|UTR|SIN|DEF//det//89 punkt//NN|UTR|SIN|IND|NOM//obj//87 principiellt//AB|POS//advmod//87 även//AB//advmod//92 etylalkohol//NN|UTR|SIN|IND|NOM//obj//87 som//HP|-|-|-//nsubj//94 ingår//VB|PRS|AKT//acl:relcl//92 i//PP//case//96 parfym//NN|UTR|SIN|IND|NOM//obl//94 ,//MID//punct//98 färg//NN|UTR|SIN|IND|NOM//conj//96 m.m.//AB|AN//conj//96 ”//MAD//punct//87
6 Beskattningsregler och skattekontroll ;B.//PM|NOM//nmod//1 Produkter//NN|UTR|PLU|IND|NOM//ROOT//1 som//HP|-|-|-//nsubj:pass//3 hänförs//VB|PRS|SFO//acl:relcl//1 till//PP//case//6  //_SP////4 KN-nr//NN|UTR|SIN|IND|NOM//obl//3 2204//RG|NOM//nummod//6 ,//MID//punct//9 2205//RG|NOM//obl//3 och//KN//cc//11 2206//RG|NOM//conj//3 och//KN//cc//14 som//HP|-|-|-//nsubj//14 har//VB|PRS|AKT//conj//3 en//DT|UTR|SIN|IND//det//16 alkoholstyrka//NN|UTR|SIN|IND|NOM//obj//14 på//PP//case//20 över//AB//advmod//19 22//RG|NOM//nummod//20 volymprocent//NN|UTR|PLU|IND|NOM//obl//14 .//MAD//punct//1 ”//PAD//punct//27
