6 Trädgårdsnäringens konkurrenssituation ;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//6 med//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 att//IE//mark//6 redovisa//VB|INF|AKT//ROOT//6 den//DT|UTR|SIN|DEF//det//9 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 trädgårdsnäringens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 struktur//NN|UTR|SIN|IND|NOM//obj//6 och//KN//cc//12 konkurrenskraft//NN|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//10 i//PP//case//17 förhållande//NN|NEU|SIN|IND|NOM//fixed//14 till//PP//fixed//14 Danmark//PM|NOM//obl//6 och//KN//cc//19 Nederländerna//PM|NOM//conj//17 .//MAD//punct//6
6.1 Inledning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 beslutades//VB|PRT|SFO//parataxis//4 att//SN//mark//27 marknadsordningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//27 för//PP//case//23 färska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 och//KN//cc//22 bearbetade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//20 frukter//NN|UTR|PLU|IND|NOM//nmod//18 och//KN//cc//25 grönsaker//NN|UTR|PLU|IND|NOM//conj//23 skulle//VB|PRT|AKT//aux//27 behandlas//VB|INF|SFO//ccomp//16 separat//AB|POS//xcomp//27 .//MAD//punct//16
6.1 Inledning;Under//PP//case//32 åren//NN|NEU|PLU|DEF|NOM//nmod//32 1995//RG|NOM//obl//35 och//KN//cc//32 1996//RG|NOM//nummod//32 diskuterades//VB|PRT|SFO//parataxis//16 reformen//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 av//PP//case//38 sektorn//NN|UTR|SIN|DEF|NOM//nmod//36 .//MAD//punct//4
6.1 Inledning;Den//DT|UTR|SIN|DEF//det//42 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 marknadsordningen//NN|UTR|SIN|DEF|NOM//appos//4 ,//MID//punct//45 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//45 förordning//NN|UTR|SIN|IND|NOM//conj//42 (//PAD//punct//47 EG//PM|NOM//appos//45 )//PAD//punct//47 nr//NN|AN//nmod//50 2200/96//RG|NOM//nmod//45 av//PP//case//54 den//DT|UTR|SIN|DEF//det//53 28//RG|NOM//nummod//54 oktober//NN|UTR|SIN|IND|NOM//nmod//50 1996//RG|NOM//nummod//54 om//PP//case//59 den//DT|UTR|SIN|DEF//det//59 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 organisationen//NN|UTR|SIN|DEF|NOM//obl//4 av//PP//case//61 marknaden//NN|UTR|SIN|DEF|NOM//nmod//59 för//PP//case//63 frukt//NN|UTR|SIN|IND|NOM//nmod//61 och//KN//cc//67 grönt//JJ|POS|NEU|SIN|IND|NOM//advmod//67 har//VB|PRS|AKT//aux//67 tillämpats//VB|SUP|SFO//conj//4 från//PP//case//71 den//DT|UTR|SIN|DEF//det//71 1//RO|NOM//nummod//71 januari//NN|UTR|SIN|IND|NOM//obl//67 1997//RG|NOM//nummod//71 .//MAD//punct//4
6.1 Inledning;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj//78 med//PP//case//76 tillämpningsregler//NN|UTR|PLU|IND|NOM//nmod//74 har//VB|PRS|AKT//aux//78 fortsatt//VB|SUP|AKT//parataxis//4 under//PP//case//81 år//NN|NEU|SIN|IND|NOM//nmod//81 1997//RG|NOM//obl//78 .//MAD//punct//4
6.1 Inledning;Inom//PP//case//84 prydnadsväxtområdet//NN|NEU|SIN|DEF|NOM//obl//85 finns//VB|PRS|SFO//parataxis//4 en//DT|UTR|SIN|IND//det//88 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//88 marknadsordning//NN|UTR|SIN|IND|NOM//nsubj//85 ,//MID//punct//88 vilken//HP|UTR|SIN|IND//nsubj//95 dock//AB//advmod//95 endast//AB//advmod//94 mycket//AB|POS//amod//94 begränsat//PC|PRF|NEU|SIN|IND|NOM//obl//95 reglerar//VB|PRS|AKT//acl:relcl//88 förhållandena//NN|NEU|PLU|DEF|NOM//obj//95 inom//PP//case//99 denna//DT|UTR|SIN|DEF//det//99 sektor//NN|UTR|SIN|IND|NOM//obl//95 .//MAD//punct//4
6.1 Inledning;Den//DT|UTR|SIN|DEF//det//2 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 anledningen//NN|UTR|SIN|DEF|NOM//nsubj//14 till//PP//case//4 reformeringen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//6 EU//PM|NOM//nmod//4 ://MID//punct//2 s//NN|AN//nummod//9 regleringar//NN|UTR|PLU|IND|NOM//appos//2 på//PP//case//11 frukt-//NN|UTR|-|-|SMS//nmod//9 och//KN//cc//13 grönsaksområdet//NN|NEU|SIN|DEF|NOM//conj//11 var//VB|PRT|AKT//cop//37 att//IE//mark//16 öka//VB|INF|AKT//ccomp//14 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//18 marknadsanpassning//NN|UTR|SIN|IND|NOM//obj//16 och//KN//cc//21 att//IE//mark//21 begränsa//VB|INF|AKT//conj//16 överproduktionen//NN|UTR|SIN|DEF|NOM//obj//21 av//PP//case//25 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 produkter//NN|UTR|PLU|IND|NOM//nmod//22 genom//PP//case//28 en//DT|UTR|SIN|IND//det//28 minskning//NN|UTR|SIN|IND|NOM//obl//21 av//PP//case//31 tillåtna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//31 återköp//NN|NEU|PLU|IND|NOM//nmod//28 ,//MID//punct//28 dvs.//AB|AN//advmod//34 tillåtna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 interventionsåtgärder//NN|UTR|PLU|IND|NOM//appos//28 .//MAD//punct//14
6.1 Inledning;Behovet//NN|NEU|SIN|DEF|NOM//nsubj//44 av//PP//case//43 en//DT|UTR|SIN|IND//det//43 ny//JJ|POS|UTR|SIN|IND|NOM//amod//43 och//KN//cc//42 överskådlig//JJ|POS|UTR|SIN|IND|NOM//conj//40 grundförordning//NN|UTR|SIN|IND|NOM//nmod//37 fanns//VB|PRT|SFO//ROOT//44 också//AB//advmod//44 .//MAD//punct//44
6.1 Inledning;Reformen//NN|UTR|SIN|DEF|NOM//nsubj//50 skall//VB|PRS|AKT//aux//50 också//AB//advmod//50 främja//VB|INF|AKT//parataxis//44 miljöförbättrande//NN|NEU|SIN|IND|NOM//amod//54 och//KN//cc//53 marknadsfrämjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//51 åtgärder//NN|UTR|PLU|IND|NOM//obj//50 .//MAD//punct//50
6.1 Inledning;Målsättning//NN|UTR|SIN|IND|NOM//nsubj//57 finns//VB|PRS|SFO//parataxis//50 också//AB//advmod//57 att//SN//mark//62 producenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//61 ställning//NN|UTR|SIN|IND|NOM//nsubj//62 stärks//VB|PRS|SFO//advcl//57 gentemot//PP//case//64 handeln//NN|UTR|SIN|DEF|NOM//obl//62 och//KN//cc//70 att//SN//mark//70 samarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//70 producenter//NN|UTR|PLU|IND|NOM//nmod//67 emellan//PP//case//70 utvecklas//VB|PRS|SFO//conj//62 .//MAD//punct//50
6.1 Inledning;Till//PP//mark//7 följd//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//mark//7 att//SN//mark//7 trädgårdssektorn//NN|UTR|SIN|DEF|NOM//nsubj:pass//7 inte//AB//advmod//7 varit//VB|SUP|AKT//aux:pass//7 reglerad//PC|PRF|UTR|SIN|IND|NOM//ROOT//7 på//PP//case//10 samma//DT|UTR/NEU|SIN/PLU|IND//det//10 sätt//NN|NEU|SIN|IND|NOM//obl//7 som//KN//obl//15 det//DT|NEU|SIN|DEF//det//14 traditionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 jordbruket//NN|NEU|SIN|DEF|NOM//nsubj:pass//15 saknas//VB|PRS|SFO//acl//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 statistikuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//15 som//HP|-|-|-//nsubj//21 är//VB|PRS|AKT//cop//21 en//DT|UTR|SIN|IND//det//21 förutsättning//NN|UTR|SIN|IND|NOM//acl:relcl//17 för//PP//mark//24 att//IE//mark//24 upprätta//VB|INF|AKT//advcl//21 t.ex.//AB|AN//advmod//26 sektorskalkyler//NN|UTR|PLU|IND|NOM//obj//24 .//MID//punct//7
6.1 Inledning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 begränsar//VB|PRS|AKT//parataxis//7 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//29 att//IE//mark//32 göra//VB|INF|AKT//acl//30 jämförelser//NN|UTR|PLU|IND|NOM//obj//32 mellan//PP//case//35 Sverige//PM|NOM//obl//32 och//KN//cc//38 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 länder//NN|NEU|PLU|IND|NOM//conj//35 och//KN//cc//41 vad//HP|NEU|SIN|IND//nsubj//41 gäller//VB|PRS|AKT//conj//29 att//IE//mark//43 bedöma//VB|INF|AKT//xcomp//41 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//43 inom//PP//case//46 landet//NN|NEU|SIN|DEF|NOM//nmod//44 .//MAD//punct//7

6.2 Produktionen i trädgårdssektorn;6.2.1//RG|NOM//ROOT//0 Inledning//NN|UTR|SIN|IND|NOM//obj//0
6.2 Produktionen i trädgårdssektorn;Värdet//NN|NEU|SIN|DEF|NOM//nsubj//9 av//PP//case//2 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//0 av//PP//case//4 frukt//NN|UTR|SIN|IND|NOM//nmod//2 och//KN//cc//6 bär//NN|NEU|PLU|IND|NOM//conj//0 samt//KN//cc//8 köksväxter//NN|UTR|PLU|IND|NOM//conj//0 uppgick//VB|PRT|AKT//ROOT//9 år//NN|NEU|SIN|IND|NOM//nmod//11 1996//RG|NOM//obl//9 till//PP//case//15 22,3//RG|NOM//nummod//14 miljarder//NN|UTR|PLU|IND|NOM//nmod//15 kronor//NN|UTR|PLU|IND|NOM//obl//9 ,//MID//punct//15 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 ca//AB|AN//advmod//19 15//RG|NOM//nummod//20 %//NN|AN//appos//15 av//PP//case//24 den//DT|UTR|SIN|DEF//det//24 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 livsmedelskonsumtionen//NN|UTR|SIN|DEF|NOM//nmod//20 .//MAD//punct//9
6.2 Produktionen i trädgårdssektorn;Det//DT|NEU|SIN|DEF//det//28 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 värdet//NN|NEU|SIN|DEF|NOM//nsubj//35 av//PP//case//30 importen//NN|UTR|SIN|DEF|NOM//nmod//28 av//PP//case//32 frukt//NN|UTR|SIN|IND|NOM//nmod//30 och//KN//cc//34 grönsaker//NN|UTR|PLU|IND|NOM//conj//32 uppgick//VB|PRT|AKT//parataxis//9 till//PP//case//40 ca//AB|AN//advmod//38 8,4//RG|NOM//nummod//39 miljarder//NN|UTR|PLU|IND|NOM//nmod//40 kronor//NN|UTR|PLU|IND|NOM//obl//35 för//PP//case//43 år//NN|NEU|SIN|IND|NOM//nmod//43 1996//RG|NOM//obl//35 .//MID//punct//9
6.2 Produktionen i trädgårdssektorn;Detta//DT|NEU|SIN|DEF//det//46 värde//NN|NEU|SIN|IND|NOM//nsubj//47 avser//VB|PRS|AKT//parataxis//9 dock//AB//advmod//47 importledet//NN|NEU|SIN|DEF|NOM//obj//47 medan//SN//mark//52 konsumtionsvärdet//NN|NEU|SIN|DEF|NOM//nsubj//52 avser//VB|PRS|AKT//advcl//47 värdet//NN|NEU|SIN|DEF|NOM//obj//52 i//PP//case//55 detaljhandeln//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//9
6.2 Produktionen i trädgårdssektorn;Importen//NN|UTR|SIN|DEF|NOM//nsubj//58 svarar//VB|PRS|AKT//parataxis//9 således//AB//advmod//58 för//PP//case//64 en//DT|UTR|SIN|IND//det//64 mycket//AB|POS//advmod//63 stor//JJ|POS|UTR|SIN|IND|NOM//amod//64 del//NN|UTR|SIN|IND|NOM//obl//58 av//PP//case//68 den//DT|UTR|SIN|DEF//det//68 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//68 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//64 av//PP//case//70 frukt//NN|UTR|SIN|IND|NOM//nmod//68 och//KN//cc//72 grönsaker//NN|UTR|PLU|IND|NOM//conj//70 .//MAD//punct//58
6.2 Produktionen i trädgårdssektorn;I//PP//case//2 tabell//NN|UTR|SIN|IND|NOM//nmod//2 6.1//RG|NOM//obl//3 redovisas//VB|PRS|SFO//ROOT//3 värdet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 av//PP//case//6 produktionen//NN|UTR|SIN|DEF|NOM//nmod//4 i//PP//case//8 Sverige//PM|NOM//nmod//6 under//PP//case//11 åren//NN|NEU|PLU|DEF|NOM//nmod//11 1993–1996//RG|NOM//obl//3 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//20 som//HP|-|-|-//nsubj//15 gäller//VB|PRS|AKT//acl:relcl//13 för//PP//case//18 år//NN|NEU|SIN|IND|NOM//nmod//18 1996//RG|NOM//obl//15 är//VB|PRS|AKT//cop//20 preliminära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 och//KN//cc//23 därmed//AB//advmod//23 osäkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 .//MAD//punct//20
6.2 Produktionen i trädgårdssektorn;Värdet//NN|NEU|SIN|DEF|NOM//nsubj//30 av//PP//case//27 produktionen//NN|UTR|SIN|DEF|NOM//nmod//25 för//PP//case//29 frilandsprodukter//NN|UTR|PLU|IND|NOM//nmod//27 uppgick//VB|PRT|AKT//parataxis//20 till//PP//case//35 drygt//AB|POS//advmod//33 1//RG|NOM//nummod//34 miljard//NN|UTR|SIN|IND|NOM//nmod//35 kronor//NN|UTR|PLU|IND|NOM//obl//30 under//PP//case//38 år//NN|NEU|SIN|IND|NOM//nmod//38 1995//RG|NOM//obl//30 .//MAD//punct//20
6.2 Produktionen i trädgårdssektorn;Mellan//PP//case//42 åren//NN|NEU|PLU|DEF|NOM//nmod//42 1993//RG|NOM//obl//20 och//KN//cc//42 1994//RG|NOM//nummod//42 skedde//VB|PRT|AKT//conj//20 en//DT|UTR|SIN|IND//det//48 viss//JJ|POS|UTR|SIN|IND|NOM//amod//48 värdeökning//NN|UTR|SIN|IND|NOM//nsubj//45 .//MAD//punct//20
6.2 Produktionen i trädgårdssektorn;Sedan//PP//mark//56 dess//AB//nsubj//56 har//VB|PRS|AKT//aux//56 produktionsvärdet//NN|NEU|SIN|DEF|NOM//nsubj//56 varit//VB|SUP|AKT//cop//56 relativt//AB|POS//advmod//56 konstant//JJ|POS|UTR|SIN|IND|NOM//advcl//20 .//MAD//punct//56
6.2 Produktionen i trädgårdssektorn;Värdet//NN|NEU|SIN|DEF|NOM//nsubj//61 av//PP//case//60 växthusproduktionen//NN|UTR|SIN|DEF|NOM//nmod//58 var//VB|PRT|AKT//cop//74 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//61 under//PP//case//65 år//NN|NEU|SIN|IND|NOM//nmod//65 1994//RG|NOM//obl//61 än//KN//advmod//68 under//PP//case//68 året//NN|NEU|SIN|DEF|NOM//obl//61 innan//AB//advmod//61 .//MAD//punct//61
6.2 Produktionen i trädgårdssektorn;År//NN|NEU|SIN|IND|NOM//nmod//72 1995//RG|NOM//nsubj//74 var//VB|PRT|AKT//cop//74 värdet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 av//PP//case//80 produktionen//NN|UTR|SIN|DEF|NOM//nmod//77 1//RG|NOM//nummod//79 567//RG|NOM//nummod//79 miljoner//NN|UTR|PLU|IND|NOM//nmod//80 kronor//NN|UTR|PLU|IND|NOM//nmod//74 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Priserna//NN|NEU|PLU|DEF|NOM//nsubj//88 har//VB|PRS|AKT//aux//88 varit//VB|SUP|AKT//cop//88 i//PP//advmod//88 stort//AB//fixed//85 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//85 konstanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 de//DT|UTR/NEU|PLU|DEF//det//91 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//91 åren//NN|NEU|PLU|DEF|NOM//obj//88 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
6.2 Produktionen i trädgårdssektorn;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 jordbruksverk//NN|NEU|SIN|IND|NOM//appos//0 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;6.2.2//RG|NOM//amod//6 Frilandsodling//NN|UTR|SIN|IND|NOM//appos//3
6.2 Produktionen i trädgårdssektorn;Frilandsproduktion//NN|UTR|SIN|IND|NOM//nsubj//1 omfattar//VB|PRS|AKT//ROOT//1 odling//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//4 köksväxter//NN|UTR|PLU|IND|NOM//nmod//2 ,//MID//punct//6 frukt//NN|UTR|SIN|IND|NOM//conj//4 och//KN//cc//8 bär//NN|NEU|PLU|IND|NOM//conj//4 ,//MID//punct//10 plantskoleväxter//NN|UTR|PLU|IND|NOM//conj//4 och//KN//cc//12 snittblommor//NN|UTR|PLU|IND|NOM//conj//4 .//MAD//punct//1
6.2 Produktionen i trädgårdssektorn;Tabell//NN|UTR|SIN|IND|NOM//amod//15 6.2//RG|NOM//nsubj//16 visar//VB|PRS|AKT//parataxis//1 förändring//NN|UTR|SIN|IND|NOM//obj//16 av//PP//case//19 areal//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//21 antal//NN|NEU|SIN|IND|NOM//conj//19 företag//NN|NEU|PLU|IND|NOM//obj//16 under//PP//case//24 åren//NN|NEU|PLU|DEF|NOM//nmod//25 1981–1996//RG|NOM//obl//16 .//MAD//punct//16
6.2 Produktionen i trädgårdssektorn;6.2.2.1//RG|NOM//nummod//28 Köksväxter//NN|UTR|PLU|IND|NOM//parataxis//16 på//PP//case//30 friland//NN|NEU|SIN|IND|NOM//obl//16
6.2 Produktionen i trädgårdssektorn;Köksväxtodlingen//NN|UTR|SIN|DEF|NOM//nsubj//3 på//PP//case//2 friland//NN|NEU|SIN|IND|NOM//nmod//0 uppgick//VB|PRT|AKT//ROOT//3 till//PP//case//6 6//RG|NOM//nummod//6 572//RG|NOM//obl//3 ha//VB|INF|AKT//xcomp//3 år//NN|NEU|SIN|IND|NOM//nmod//9 1996//RG|NOM//obl//7 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 har//VB|PRS|AKT//aux//14 inte//AB//advmod//14 skett//VB|SUP|AKT//conj//3 några//DT|UTR/NEU|PLU|IND//det//17 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 förändringar//NN|UTR|PLU|IND|NOM//obj//14 vad//HP|NEU|SIN|IND//nsubj//19 avser//VB|PRS|AKT//acl:relcl//17 den//DT|UTR|SIN|DEF//det//23 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 odlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//23 arealen//NN|UTR|SIN|DEF|NOM//obj//19 de//DT|UTR/NEU|PLU|DEF//det//27 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//27 tio//RG|NOM//nummod//27 åren//NN|NEU|PLU|DEF|NOM//obj//19 .//MAD//punct//14
6.2 Produktionen i trädgårdssektorn;Däremot//AB//advmod//33 har//VB|PRS|AKT//aux//33 antalet//NN|NEU|SIN|DEF|NOM//nsubj//33 företag//NN|NEU|PLU|IND|NOM//nmod//31 minskat//VB|SUP|AKT//advcl//14 från//PP//case//37 2//RG|NOM//nummod//36 448//RG|NOM//nummod//37 företag//NN|NEU|PLU|IND|NOM//obl//33 till//PP//case//41 1//RG|NOM//nummod//40 424//RG|NOM//nummod//41 företag//NN|NEU|PLU|IND|NOM//obl//33 .//MAD//punct//14
6.2 Produktionen i trädgårdssektorn;Den//DT|UTR|SIN|DEF//det//45 odlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//45 arealen//NN|UTR|SIN|DEF|NOM//nsubj//49 per//PP//case//47 företag//NN|NEU|SIN|IND|NOM//nmod//45 har//VB|PRS|AKT//aux//49 ökat//VB|SUP|AKT//parataxis//14 från//PP//case//51 3,1//RG|NOM//nummod//52 ha//NN|AN//advcl//49 per//PP//case//54 företag//NN|NEU|SIN|IND|NOM//obl//52 år//NN|NEU|SIN|IND|NOM//nmod//56 1984//RG|NOM//obl//49 till//PP//case//58 4,7//RG|NOM//obl//49 ha//NN|AN//advcl//49 per//PP//case//61 företag//NN|NEU|SIN|IND|NOM//obl//49 år//NN|NEU|SIN|IND|NOM//nmod//63 1996//RG|NOM//obl//49 .//MAD//punct//14
6.2 Produktionen i trädgårdssektorn;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//68 har//VB|PRS|AKT//aux//68 således//AB//advmod//68 gått//VB|SUP|AKT//parataxis//14 mot//PP//case//73 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 och//KN//cc//72 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//70 brukningsenheter//NN|UTR|PLU|IND|NOM//obl//68 .//MAD//punct//14
6.2 Produktionen i trädgårdssektorn;Morotsodlingen//NN|UTR|SIN|DEF|NOM//nsubj//76 upptar//VB|PRS|AKT//parataxis//14 ca//AB|AN//advmod//78 28//RG|NOM//nummod//79 %//NN|AN//obj//76 av//PP//case//83 den//DT|UTR|SIN|DEF//det//83 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 arealen//NN|UTR|SIN|DEF|NOM//nmod//79 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 produkter//NN|UTR|PLU|IND|NOM//nsubj//89 är//VB|PRS|AKT//cop//89 matlök//NN|UTR|SIN|IND|NOM//parataxis//3 ,//MID//punct//91 isbergssallat//NN|NEU|SIN|IND|NOM//conj//89 och//KN//cc//93 vitkål//NN|UTR|SIN|IND|NOM//conj//89 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Hälften//NN|UTR|SIN|DEF|NOM//nsubj//3 av//PP//case//2 grönsaksarealen//NN|UTR|SIN|DEF|NOM//nmod//0 återfinns//VB|PRS|SFO//ROOT//3 i//PP//case//6 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 Sverige//PM|NOM//obl//3 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Resterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 areal//NN|UTR|SIN|IND|NOM//nsubj//13 är//VB|PRS|AKT//cop//13 relativt//AB|POS//advmod//12 jämnt//AB|POS//advmod//13 fördelad//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 i//PP//case//16 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 landet//NN|NEU|SIN|DEF|NOM//obl//13 .//MAD//punct//13
6.2 Produktionen i trädgårdssektorn;Ca//AB|AN//advmod//19 300//RG|NOM//nummod//20 företag//NN|NEU|PLU|IND|NOM//nsubj//21 svarar//VB|PRS|AKT//parataxis//13 för//PP//case//24 70//RG|NOM//nummod//24 %//NN|AN//obl//21 av//PP//case//26 arealen//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;6.2.2.2//RG|NOM//amod//29 Fruktodlingen//NN|UTR|SIN|DEF|NOM//parataxis//3
6.2 Produktionen i trädgårdssektorn;Den//DT|UTR|SIN|DEF//det//2 kommersiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 fruktodlingen//NN|UTR|SIN|DEF|NOM//nsubj//3 uppgick//VB|PRT|AKT//ROOT//3 år//NN|NEU|SIN|IND|NOM//nmod//5 1996//RG|NOM//obl//3 till//PP//case//8 2//RG|NOM//nummod//8 231//RG|NOM//nummod//9 ha//NN|AN//parataxis//3 .//MAD//punct//9
6.2 Produktionen i trädgårdssektorn;Både//KN//cc//12 areal//NN|UTR|SIN|IND|NOM//nsubj//17 och//KN//cc//14 antal//NN|NEU|SIN|IND|NOM//nmod//15 företag//NN|NEU|PLU|IND|NOM//conj//12 har//VB|PRS|AKT//aux//17 minskat//VB|SUP|AKT//conj//3 de//DT|UTR/NEU|PLU|DEF//det//21 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//21 tio//RG|NOM//nummod//21 åren//NN|NEU|PLU|DEF|NOM//obj//17 .//MAD//punct//3
6.2 Produktionen i trädgårdssektorn;Medelarealen//NN|UTR|SIN|DEF|NOM//nsubj//29 per//PP//case//25 företag//NN|NEU|SIN|IND|NOM//nmod//23 har//VB|PRS|AKT//aux//29 emellertid//AB//advmod//29 varit//VB|SUP|AKT//cop//29 oförändrad//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 sedan//PP//case//31 början//NN|UTR|SIN|DEF|NOM//obl//29 av//PP//case//33 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//31 .//MAD//punct//29
6.2 Produktionen i trädgårdssektorn;Äpple//AB|POS//nsubj//1 upptar//VB|PRS|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//4 delen//NN|UTR|SIN|DEF|NOM//obj//1 av//PP//case//8 den//DT|UTR|SIN|DEF//det//8 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 arealen//NN|UTR|SIN|DEF|NOM//nmod//4 ,//MID//punct//4 1//RG|NOM//nummod//11 668//RG|NOM//appos//4 ha//NN|AN//xcomp//1 ,//MID//punct//15 vilket//HP|NEU|SIN|IND//nsubj//15 motsvarar//VB|PRS|AKT//ccomp//12 ca//AB|AN//advmod//17 75//RG|NOM//nummod//18 %//NN|AN//obj//15 .//MAD//punct//1
6.2 Produktionen i trädgårdssektorn;Sedan//PP//advmod//22 år//NN|NEU|SIN|IND|NOM//nmod//22 1987//RG|NOM//obl//1 har//VB|PRS|AKT//aux//25 äpplearealen//NN|UTR|SIN|DEF|NOM//nsubj//25 minskat//VB|SUP|AKT//conj//1 med//PP//case//29 ca//AB|AN//advmod//28 35//RG|NOM//nummod//29 %//NN|AN//obl//25 .//MAD//punct//1
