Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 11//RG|NOM//nummod//4 november//NN|UTR|SIN|IND|NOM//obj//1 1999//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppdrag//NN|NEU|SIN|IND|NOM//obl//7 att//IE//mark//14 föreslå//VB|INF|AKT//acl//4 permanenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 regler//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//19 kooperativ//NN|NEU|SIN|IND|NOM//amod//19 hyresrätt//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//1
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Återbetalning//NN|UTR|SIN|IND|NOM//nsubj//24 av//PP//case//2 insatser//NN|UTR|PLU|IND|NOM//nmod//0 vid//PP//case//4 överlåtelse//NN|UTR|SIN|IND|NOM//nmod//2 2//RG|NOM//nummod//6 §//NN|AN//nmod//0 Vid//PP//case//8 överlåtelse//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//12 en//DT|UTR|SIN|IND//det//12 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//12 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//8 enligt//PP//case//14 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//12 i//PP//case//18 12//RG|NOM//nummod//17 kap.//NN|AN//nmod//18 32//RG|NOM//nmod//14 –//NN|AN//punct//18 37//RG|NOM//nummod//21 §//NN|AN//nmod//22 §//NN|AN//nmod//23 jordabalken//NN|UTR|SIN|DEF|NOM//nmod//18 har//VB|PRS|AKT//ROOT//24 den//DT|UTR|SIN|DEF//det//27 kooperative//JJ|POS|MAS|SIN|DEF|NOM//amod//27 hyresgästen//NN|UTR|SIN|DEF|NOM//obj//24 ,//MID//punct//30 utan//PP//case//30 hinder//NN|NEU|SIN|IND|NOM//obl//24 av//PP//case//32 vad//HP|NEU|SIN|IND//nmod//30 som//HP|-|-|-//nsubj//34 sägs//VB|PRS|SFO//acl:relcl//32 i//PP//case//37 4//RG|NOM//nummod//37 kap.//NN|AN//obl//34 1//RG|NOM//nummod//39 §//NN|AN//nmod//40 lagen//NN|UTR|SIN|DEF|NOM//obl//34 (//PAD//punct//42 1987:667//RG|NOM//appos//40 )//PAD//punct//42 om//PP//case//46 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 föreningar//NN|UTR|PLU|IND|NOM//conj//40 ,//MID//punct//48 rätt//NN|UTR|SIN|IND|NOM//conj//40 att//IE//mark//50 få//VB|INF|AKT//acl//48 ut//PL//compound:prt//50 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//53 insatser//NN|UTR|PLU|IND|NOM//obj//50 ,//MID//punct//40 när//HA//mark//58 förvärvaren//NN|UTR|SIN|DEF|NOM//nsubj//58 har//VB|PRS|AKT//aux//58 erlagt//VB|SUP|AKT//acl:relcl//40 de//DT|UTR/NEU|PLU|DEF//det//60 insatser//NN|UTR|PLU|IND|NOM//obj//58 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//63 är//VB|PRS|AKT//cop//63 skyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//60 att//IE//mark//65 delta//VB|INF|AKT//acl//60 med//PP//case//65 .//MAD//punct//24
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//7 i//PP//case//6 12//RG|NOM//nummod//3 kap.//NN|AN//obl//5 65//RG|NOM//nummod//5 §//NN|AN//nmod//6 jordabalken//NN|UTR|SIN|DEF|NOM//nmod//0 innebär//VB|PRS|AKT//ROOT//7 inget//DT|NEU|SIN|IND//det//9 hinder//NN|NEU|SIN|IND|NOM//obj//7 mot//PP//case//12 att//SN//mark//12 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//7 som//HP|-|-|-//nsubj//14 överlåter//VB|PRS|AKT//acl:relcl//12 en//DT|UTR|SIN|IND//det//17 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//17 hyresrätt//NN|UTR|SIN|IND|NOM//obj//14 som//KN//mark//20 villkor//NN|NEU|SIN|IND|NOM//nsubj//20 anger//VB|PRS|AKT//acl:relcl//17 att//SN//mark//24 förvärvaren//NN|UTR|SIN|DEF|NOM//nsubj//24 skall//VB|PRS|AKT//aux//24 erlägga//VB|INF|AKT//ccomp//20 de//DT|UTR/NEU|PLU|DEF//obj//24 i//PP//case//28 första//RO|NOM//amod//28 stycket//NN|NEU|SIN|DEF|NOM//obl//29 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//30 insatserna//NN|UTR|PLU|DEF|NOM//obj//24 .//MAD//punct//7
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Medlemskap//NN|NEU|SIN|IND|NOM//nsubj:pass//28 efter//PP//case//5 övergång//NN|UTR|SIN|IND|NOM//fixed//1 av//PP//case//5 kooperativ//NN|NEU|SIN|IND|NOM//amod//5 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//0 3//RG|NOM//nummod//7 §//NN|AN//nmod//8 Den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//0 som//HP|-|-|-//nsubj//22 enligt//PP//case//11 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//22 i//PP//case//15 12//RG|NOM//nummod//14 kap.//NN|AN//nmod//15 32//RG|NOM//nmod//11 –//NN|AN//punct//15 37//RG|NOM//nummod//18 §//NN|AN//nmod//19 §//NN|AN//nmod//20 jordabalken//NN|UTR|SIN|DEF|NOM//nmod//15 har//VB|PRS|AKT//aux//22 förvärvat//VB|SUP|AKT//acl:relcl//8 en//DT|UTR|SIN|IND//det//25 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//25 hyresrätt//NN|UTR|SIN|IND|NOM//obj//22 får//VB|PRS|AKT//aux//28 inte//AB//advmod//28 vägras//VB|INF|SFO//ROOT//28 inträde//NN|NEU|SIN|IND|NOM//advmod//28 i//PP//case//31 föreningen//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//28
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Utträde//NN|NEU|SIN|IND|NOM//nsubj//28 ur//PP//case//2 föreningen//NN|UTR|SIN|DEF|NOM//obl//0 i//PP//case//5 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 fall//NN|NEU|PLU|IND|NOM//obl//0 4//RG|NOM//nummod//7 §//NN|AN//obl//0 När//HA//case//11 en//DT|UTR|SIN|IND//det//11 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//11 hyresrätt//NN|UTR|SIN|IND|NOM//obl//0 enligt//PP//case//13 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//11 i//PP//case//19 12//RG|NOM//nummod//16 kap.//NN|AN//nmod//17 42//RG|NOM//nummod//18 §//NN|AN//nmod//19 jordabalken//NN|UTR|SIN|DEF|NOM//nmod//13 eller//KN//cc//24 3//RG|NOM//nummod//22 kap.//NN|AN//nmod//23 11//RG|NOM//nummod//24 §//NN|AN//conj//19 förevarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 lag//NN|UTR|SIN|IND|NOM//nmod//24 är//VB|PRS|AKT//aux:pass//28 förverkad//PC|PRF|UTR|SIN|IND|NOM//ROOT//28 eller//KN//cc//32 hyresavtalet//NN|NEU|SIN|DEF|NOM//nsubj//32 har//VB|PRS|AKT//aux//32 upphört//VB|SUP|AKT//conj//28 på//PP//case//36 grund//NN|UTR|SIN|IND|NOM//fixed//33 av//PP//fixed//33 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//32 i//PP//case//44 12//RG|NOM//nummod//39 kap.//NN|AN//nmod//40 46//RG|NOM//nummod//43 eller//KN//cc//40 57//RG|NOM//nummod//40 §//NN|AN//nmod//44 jordabalken//NN|UTR|SIN|DEF|NOM//nmod//36 ,//MID//punct//28 skall//VB|PRS|AKT//aux//50 den//DT|UTR|SIN|DEF//det//49 kooperative//JJ|POS|MAS|SIN|DEF|NOM//amod//49 hyresgästen//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 anses//VB|PRS|SFO//conj//28 ha//VB|INF|AKT//aux//52 utträtt//VB|SUP|AKT//xcomp//50 ur//PP//case//54 föreningen//NN|UTR|SIN|DEF|NOM//obl//52 ,//MID//punct//60 om//SN//mark//60 inte//AB//advmod//58 styrelsen//NN|UTR|SIN|DEF|NOM//nsubj//60 har//VB|PRS|AKT//aux//60 medgett//VB|SUP|AKT//advcl//50 att//SN//mark//64 hyresgästen//NN|UTR|SIN|DEF|NOM//nsubj//64 får//VB|PRS|AKT//aux//64 stå//VB|INF|AKT//ccomp//60 kvar//PL//compound:prt//64 som//KN//mark//67 medlem//NN|UTR|SIN|IND|NOM//obl//64 .//MAD//punct//28
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Vid//PP//case//2 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//2 utträde//NN|NEU|SIN|IND|NOM//obl//3 har//VB|PRS|AKT//ROOT//3 den//DT|UTR|SIN|DEF//det//6 kooperative//JJ|POS|MAS|SIN|DEF|NOM//amod//6 hyresgästen//NN|UTR|SIN|DEF|NOM//obj//3 ,//MID//punct//11 oavsett//AB|POS//mark//11 vad//HP|NEU|SIN|IND//dislocated//11 som//HP|-|-|-//nsubj:pass//11 anges//VB|PRS|SFO//acl:relcl//6 i//PP//case//14 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 stadgar//NN|UTR|PLU|IND|NOM//obl//11 ,//MID//punct//17 alltid//AB//advmod//17 rätt//NN|UTR|SIN|IND|NOM//advmod//11 till//PP//case//21 minst//AB|SUV//advmod//20 samma//DT|UTR/NEU|SIN/PLU|IND//det//21 återbetalning//NN|UTR|SIN|IND|NOM//nmod//17 av//PP//case//23 insatser//NN|UTR|PLU|IND|NOM//nmod//21 som//KN//mark//29 om//SN//fixed//24 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//29 själv//JJ|POS|UTR|SIN|IND|NOM//amod//26 hade//VB|PRT|AKT//aux//29 sagt//VB|SUP|AKT//advcl//17 upp//PL//compound:prt//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//29 till//PP//case//33 utträde//NN|NEU|SIN|IND|NOM//obl//29 .//MAD//punct//3
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;5//RG|NOM//nummod//36 §//NN|AN//nmod//39 En//DT|UTR|SIN|IND//det//39 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//39 hyresgäst//NN|UTR|SIN|IND|NOM//nsubj:pass//49 som//HP|-|-|-//nsubj//41 säger//VB|PRS|AKT//acl:relcl//39 upp//PL//compound:prt//41 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//41 till//PP//case//45 utträde//NN|NEU|SIN|IND|NOM//obl//41 ur//PP//case//47 föreningen//NN|UTR|SIN|DEF|NOM//nmod//45 skall//VB|PRS|AKT//aux//49 anses//VB|INF|SFO//ccomp//3 också//AB//advmod//49 ha//VB|INF|AKT//aux//52 sagt//VB|SUP|AKT//xcomp//49 upp//PL//compound:prt//52 hyresavtalet//NN|NEU|SIN|DEF|NOM//obj//52 .//MAD//punct//3
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 rätt//NN|UTR|SIN|IND|NOM//nsubj//13 att//IE//mark//3 ta//VB|INF|AKT//acl//1 ut//PL//compound:prt//3 avgifter//NN|UTR|PLU|IND|NOM//obj//3 6//RG|NOM//nummod//7 §//NN|AN//obl//3 En//DT|UTR|SIN|IND//det//10 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//10 hyresrättsförening//NN|UTR|SIN|IND|NOM//nsubj//13 får//VB|PRS|AKT//aux//13 inte//AB//advmod//13 ta//VB|INF|AKT//ROOT//13 ut//PL//compound:prt//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 avgifter//NN|UTR|PLU|IND|NOM//obj//13 än//KN//mark//18 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//13 som//HP|-|-|-//nsubj:pass//20 avses//VB|PRS|SFO//acl:relcl//18 i//PP//case//23 2//RG|NOM//nummod//23 kap.//NN|AN//obl//20 2//RG|NOM//nummod//25 §//NN|AN//obl//20 första//RO|NOM//amod//27 stycket//NN|NEU|SIN|DEF|NOM//nmod//25 5//RG|NOM//nummod//29 lagen//NN|UTR|SIN|DEF|NOM//obl//20 (//PAD//punct//29 1987:667//RG|NOM//appos//29 )//PAD//punct//29 om//PP//case//35 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 föreningar//NN|UTR|PLU|IND|NOM//obl//20 för//PP//case//37 åtgärder//NN|UTR|PLU|IND|NOM//nmod//35 som//HP|-|-|-//obl//43 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//43 enligt//PP//case//41 författning//NN|UTR|SIN|IND|NOM//nmod//39 är//VB|PRS|AKT//cop//43 skyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//37 att//IE//mark//45 vidta//VB|INF|AKT//advcl//43 .//MAD//punct//13
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Förskott//NN|NEU|SIN|IND|NOM//nsubj//7 7//RG|NOM//nummod//2 §//NN|AN//nmod//0 En//DT|UTR|SIN|IND//det//5 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//5 hyresrättsförening//NN|UTR|SIN|IND|NOM//nsubj//7 får//VB|PRS|AKT//aux//7 ta//VB|INF|AKT//ROOT//7 emot//PL//compound:prt//7 förskott//NN|NEU|SIN|IND|NOM//obj//7 för//PP//case//13 en//DT|UTR|SIN|IND//det//13 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//13 hyresrätt//NN|UTR|SIN|IND|NOM//obl//7 endast//AB//advmod//18 om//SN//mark//18 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//18 har//VB|PRS|AKT//aux//18 lämnat//VB|SUP|AKT//advcl//7 föreningen//NN|UTR|SIN|DEF|NOM//obj//18 tillstånd//NN|NEU|SIN|IND|NOM//obj//18 att//IE//mark//22 ta//VB|INF|AKT//acl//20 emot//PL//compound:prt//22 förskott//NN|NEU|SIN|IND|NOM//obj//22 .//MAD//punct//7
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;8//RG|NOM//nummod//27 §//NN|AN//nmod//28 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//30 skall//VB|PRS|AKT//aux//30 lämna//VB|INF|AKT//parataxis//7 tillstånd//NN|NEU|SIN|IND|NOM//obj//30 till//PP//case//34 en//DT|UTR|SIN|IND//det//34 förening//NN|UTR|SIN|IND|NOM//obl//30 att//IE//mark//36 ta//VB|INF|AKT//acl//34 emot//PL//compound:prt//36 förskott//NN|NEU|SIN|IND|NOM//obj//36 ,//MID//punct//30 om//SN//mark//43 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//43 har//VB|PRS|AKT//aux//43 ställt//VB|SUP|AKT//advcl//30 betryggande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 säkerhet//NN|UTR|SIN|IND|NOM//obj//43 hos//PP//case//47 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//43 för//PP//case//49 återbetalning//NN|UTR|SIN|IND|NOM//nmod//47 av//PP//case//52 mottagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 förskott//NN|NEU|PLU|IND|NOM//nmod//49 .//MAD//punct//7
1 Förslag till Lag om kooperativ hyresrätt / 2 kap. Inträde i och utträde ur föreningen m.m.;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//6 skall//VB|PRS|AKT//aux//6 på//PP//case//3 begäran//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//5 föreningen//NN|UTR|SIN|DEF|NOM//nmod//3 återställa//VB|INF|AKT//ROOT//6 säkerheten//NN|UTR|SIN|DEF|NOM//obj//6 efter//PP//case//9 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//6 att//SN//mark//15 de//DT|UTR/NEU|PLU|DEF//det//13 kooperativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 hyresrätterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//15 har//VB|PRS|AKT//aux//15 upplåtits//VB|SUP|SFO//ccomp//6 eller//KN//cc//18 mottagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 förskott//NN|NEU|PLU|IND|NOM//conj//15 har//VB|PRS|AKT//aux//20 återbetalats//VB|SUP|SFO//conj//6 .//MAD//punct//6

1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;Lägenhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 skick//NN|NEU|SIN|IND|NOM//obl//10 på//PP//case//3 tillträdesdagen//NN|UTR|SIN|DEF|NOM//nmod//1 1//RG|NOM//nummod//5 §//NN|AN//nmod//3 På//PP//case//7 tillträdesdagen//NN|UTR|SIN|DEF|NOM//nmod//5 skall//VB|PRS|AKT//aux//10 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//10 tillhandahålla//VB|INF|AKT//ROOT//10 lägenheten//NN|UTR|SIN|DEF|NOM//obj//10 i//PP//case//14 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//14 skick//NN|NEU|SIN|IND|NOM//obl//10 att//SN//mark//25 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//25 enligt//PP//case//20 den//DT|UTR|SIN|DEF//det//20 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 uppfattningen//NN|UTR|SIN|DEF|NOM//obl//25 i//PP//case//22 orten//NN|UTR|SIN|DEF|NOM//nmod//20 är//VB|PRS|AKT//cop//25 fullt//AB|POS//advmod//25 brukbar//JJ|POS|UTR|SIN|IND|NOM//acl//14 för//PP//case//29 det//DT|NEU|SIN|DEF//det//29 avsedda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//29 ändamålet//NN|NEU|SIN|DEF|NOM//obl//25 .//MID//punct//10
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 gäller//VB|PRS|AKT//parataxis//10 om//SN//mark//38 inte//AB//advmod//38 något//DT|NEU|SIN|IND//det//36 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//38 har//VB|PRS|AKT//aux//38 avtalats//VB|SUP|SFO//advcl//32 .//MAD//punct//32
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;Den//DT|UTR|SIN|DEF//det//2 kooperative//JJ|POS|MAS|SIN|DEF|NOM//amod//2 hyresgästens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 ansvar//NN|NEU|SIN|IND|NOM//nsubj//21 för//PP//case//6 lägenhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 skick//NN|NEU|SIN|IND|NOM//nmod//3 2//RG|NOM//nummod//8 §//NN|AN//nmod//3 I//PP//mark//14 stället//NN|NEU|SIN|DEF|NOM//fixed//9 för//PP//fixed//9 vad//HP|NEU|SIN|IND//fixed//9 som//HP|-|-|-//nsubj:pass//14 föreskrivs//VB|PRS|SFO//acl:relcl//3 i//PP//case//20 12//RG|NOM//nummod//17 kap.//NN|AN//obl//19 15//RG|NOM//nummod//19 §//NN|AN//nmod//20 jordabalken//NN|UTR|SIN|DEF|NOM//obl//14 kan//VB|PRS|AKT//ROOT//21 en//DT|UTR|SIN|IND//det//24 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//24 hyresrättsförening//NN|UTR|SIN|IND|NOM//obj//21 i//PP//case//27 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//27 stadgar//NN|UTR|PLU|IND|NOM//nmod//24 ,//MID//punct//21 med//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 begränsningar//NN|UTR|PLU|IND|NOM//obl//21 som//HP|-|-|-//nsubj:pass//33 anges//VB|PRS|SFO//acl:relcl//31 i//PP//case//36 3//RG|NOM//nummod//36 §//NN|AN//obl//33 ,//MID//punct//38 bestämma//VB|INF|AKT//conj//21 att//SN//mark//47 en//DT|UTR|SIN|IND//det//42 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//42 hyresgäst//NN|UTR|SIN|IND|NOM//nsubj//47 skall//VB|PRS|AKT//aux//47 på//PP//case//46 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//46 bekostnad//NN|UTR|SIN|IND|NOM//obl//47 hålla//VB|INF|AKT//ccomp//38 sin//PS|UTR|SIN|DEF//nmod:poss//49 lägenhet//NN|UTR|SIN|IND|NOM//obj//47 eller//KN//cc//51 delar//NN|UTR|PLU|IND|NOM//conj//47 av//PP//case//56 denna//DT|UTR|SIN|DEF//det//56 i//PP//case//56 gott//JJ|POS|NEU|SIN|IND|NOM//amod//56 skick//NN|NEU|SIN|IND|NOM//nmod//51 .//MID//punct//21
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 kan//VB|PRS|AKT//aux//61 även//AB//advmod//61 bestämmas//VB|INF|SFO//parataxis//21 om//SN//case//63 jord//NN|UTR|SIN|IND|NOM//obl//61 som//HP|-|-|-//obj//66 hyresavtalet//NN|NEU|SIN|DEF|NOM//nsubj//66 innefattar//VB|PRS|AKT//acl:relcl//63 .//MAD//punct//61
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;3//RG|NOM//nummod//69 §//NN|AN//nmod//72 En//DT|UTR|SIN|IND//det//72 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//72 hyresgäst//NN|UTR|SIN|IND|NOM//nsubj//73 svarar//VB|PRS|AKT//parataxis//61 aldrig//AB//advmod//73 för//PP//case//76 reparationer//NN|UTR|PLU|IND|NOM//obl//73 av//PP//case//78 ledning//NN|UTR|SIN|IND|NOM//nmod//76 för//PP//case//80 avlopp//NN|NEU|SIN|IND|NOM//nmod//78 ,//MID//punct//82 värme//NN|UTR|SIN|IND|NOM//conj//80 ,//MID//punct//84 gas//NN|UTR|SIN|IND|NOM//conj//80 ,//MID//punct//86 elektricitet//NN|UTR|SIN|IND|NOM//conj//80 och//KN//cc//88 vatten//NN|NEU|SIN|IND|NOM//conj//80 ,//MID//punct//73 om//SN//mark//93 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//93 har//VB|PRS|AKT//aux//93 försett//VB|SUP|AKT//advcl//73 lägenheten//NN|UTR|SIN|DEF|NOM//obj//93 med//PP//case//96 ledningen//NN|UTR|SIN|DEF|NOM//obl//93 och//KN//cc//99 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//99 tjänar//VB|PRS|AKT//conj//93 fler//PN|UTR/NEU|PLU|IND|SUB/OBJ//advmod//99 än//KN//case//103 en//DT|UTR|SIN|IND//det//103 lägenhet//NN|UTR|SIN|IND|NOM//obl//99 .//MAD//punct//61
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//106 gäller//VB|PRS|AKT//parataxis//61 ventilationskanaler//NN|UTR|PLU|IND|NOM//obj//106 .//MAD//punct//61
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;En//DT|UTR|SIN|IND//det//1 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//18 i//PP//case//4 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 stadgar//VB|PRS|AKT//nmod//1 att//SN//mark//9 den//DT|UTR|SIN|DEF//det//8 kooperative//JJ|POS|MAS|SIN|DEF|NOM//amod//8 hyresgästen//NN|UTR|SIN|DEF|NOM//nsubj//9 svarar//VB|PRS|AKT//acl//1 för//PP//case//11 reparationer//NN|UTR|PLU|IND|NOM//obl//9 på//PP//case//15 grund//NN|UTR|SIN|IND|NOM//fixed//12 av//PP//fixed//12 brand-//NN|UTR|-|-|SMS//nmod//11 eller//KN//cc//17 vattenledningsskada//NN|UTR|SIN|IND|NOM//conj//15 gäller//VB|PRS|AKT//ROOT//18 endast//AB//advmod//18 om//SN//mark//23 skadan//NN|UTR|SIN|DEF|NOM//nsubj//23 har//VB|PRS|AKT//aux//23 uppkommit//VB|SUP|AKT//advcl//18 genom//PP//case//30 hyresgästens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//30 vållande//NN|NEU|SIN|IND|NOM//amod//30 eller//KN//cc//30 genom//PP//case//30 vårdslöshet//NN|UTR|SIN|IND|NOM//obl//23 av//PP//case//32 1//RG|NOM//nmod//30 .//MID//punct//18
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;någon//PN|UTR|SIN|IND|SUB/OBJ//parataxis//18 som//HP|-|-|-//nsubj//36 hör//VB|PRS|AKT//acl:relcl//34 till//PP//case//39 hyresgästens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 hushåll//NN|NEU|SIN|IND|NOM//obl//36 eller//KN//cc//41 gästar//VB|PRS|AKT//conj//36 honom//PN|UTR|SIN|DEF|OBJ//obj//41 ,//MID//punct//41 2//RG|NOM//obl//41 .//MID//punct//18
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;någon//DT|UTR|SIN|IND//det//47 annan//JJ|POS|UTR|SIN|IND|NOM//conj//18 som//HP|-|-|-//obj//51 han//PN|UTR|SIN|DEF|SUB//nsubj//51 har//VB|PRS|AKT//aux//51 inrymt//VB|SUP|AKT//acl:relcl//47 i//PP//case//53 lägenheten//NN|UTR|SIN|DEF|NOM//obl//51 ,//MID//punct//47 eller//KN//cc//56 3//RG|NOM//conj//54 .//MAD//punct//18
1 Förslag till Lag om kooperativ hyresrätt / 3 kap. Hyresrätten;någon//PN|UTR|SIN|IND|SUB/OBJ//parataxis//18 som//HP|-|-|-//nsubj//61 där//AB//advmod//61 utför//VB|PRS|AKT//acl:relcl//58 arbete//NN|NEU|SIN|IND|NOM//obj//61 för//PP//case//65 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//65 räkning//NN|UTR|SIN|IND|NOM//obl//61 samt//KN//cc//69 ,//MID//punct//69 beträffande//PP//case//69 brandskada//NN|UTR|SIN|IND|NOM//conj//58 ,//MID//punct//69 hyresgästen//NN|UTR|SIN|DEF|NOM//nsubj//73 har//VB|PRS|AKT//aux//73 brustit//VB|SUP|AKT//acl:relcl//69 i//PP//case//76 den//DT|UTR|SIN|DEF//det//76 omsorg//NN|UTR|SIN|IND|NOM//obl//73 och//KN//cc//78 tillsyn//NN|UTR|SIN|IND|NOM//conj//76 som//HP|-|-|-//obj//82 han//PN|UTR|SIN|DEF|SUB//nsubj//82 borde//VB|PRT|AKT//aux//82 iakttagit//VB|SUP|AKT//acl:relcl//78 .//MAD//punct//18
